x-axis,1,2,3
second,Volt,Volt,Volt
+189.2500E-09,+338.4500618668E-03,+331.3746850581E-03,+314.3294591100E-03
+190.0313E-09,+338.4500618668E-03,+333.4651372970E-03,+314.8721726720E-03
+190.8125E-09,+338.4500618668E-03,+329.8671473858E-03,+317.0128761667E-03
+191.5938E-09,+337.4852377565E-03,+327.7264438912E-03,+317.3847354592E-03
+192.3750E-09,+335.3947855176E-03,+327.3545845987E-03,+314.3294591100E-03
+193.1563E-09,+338.4500618668E-03,+331.3746850581E-03,+314.3294591100E-03
+193.9375E-09,+338.4500618668E-03,+333.4651372970E-03,+314.3294591100E-03
+194.7188E-09,+337.4852377565E-03,+330.4098609478E-03,+314.3294591100E-03
+195.5000E-09,+334.4299614073E-03,+330.4098609478E-03,+315.2942832203E-03
+196.2813E-09,+334.4299614073E-03,+329.4450368376E-03,+317.3847354592E-03
+197.0625E-09,+334.4299614073E-03,+326.3897604884E-03,+314.3294591100E-03
+197.8438E-09,+334.4299614073E-03,+326.8721725435E-03,+314.3294591100E-03
+198.6250E-09,+333.4651372970E-03,+328.8822227732E-03,+315.2942832203E-03
+199.4063E-09,+330.4098609478E-03,+329.4450368376E-03,+318.3495595695E-03
+200.1875E-09,+330.4098609478E-03,+325.4249363781E-03,+317.3847354592E-03
+200.9688E-09,+330.4098609478E-03,+324.2993082495E-03,+314.8118711651E-03
+201.7500E-09,+331.3746850581E-03,+329.9274488927E-03,+316.8219213949E-03
+202.5313E-09,+334.4299614073E-03,+327.9173986630E-03,+318.3495595695E-03
+203.3125E-09,+333.2842327764E-03,+326.3897604884E-03,+318.3495595695E-03
+204.0938E-09,+328.8721725221E-03,+326.3897604884E-03,+319.3143836797E-03
+204.8750E-09,+328.3194087089E-03,+326.3897604884E-03,+322.3696600289E-03
+205.6563E-09,+333.4651372970E-03,+326.3897604884E-03,+322.3696600289E-03
+206.4375E-09,+330.4098609478E-03,+326.3897604884E-03,+322.3696600289E-03
+207.2188E-09,+330.4098609478E-03,+325.4249363781E-03,+321.4048359187E-03
+208.0000E-09,+330.4098609478E-03,+323.3344841392E-03,+318.3495595695E-03
+208.7813E-09,+330.4098609478E-03,+326.8118710366E-03,+318.3495595695E-03
+209.5625E-09,+331.3746850581E-03,+328.6912680014E-03,+318.3495595695E-03
+210.3437E-09,+334.4299614073E-03,+330.4098609478E-03,+318.3495595695E-03
+211.1250E-09,+334.0078508591E-03,+329.4450368376E-03,+318.3495595695E-03
+211.9062E-09,+332.1284538943E-03,+326.3897604884E-03,+318.3495595695E-03
+212.6875E-09,+331.3746850581E-03,+326.3897604884E-03,+318.3495595695E-03
+213.4687E-09,+334.4299614073E-03,+327.3545845986E-03,+318.3495595695E-03
+214.2500E-09,+334.4299614073E-03,+330.4098609478E-03,+318.3495595695E-03
+215.0312E-09,+334.4299614073E-03,+330.4098609478E-03,+317.7465445006E-03
+215.8125E-09,+333.4651372970E-03,+330.4098609478E-03,+315.4751877410E-03
+216.5937E-09,+331.3746850581E-03,+330.4098609478E-03,+315.2942832203E-03
+217.3750E-09,+334.4299614073E-03,+330.4098609478E-03,+318.3495595695E-03
+218.1562E-09,+334.4299614073E-03,+330.4098609478E-03,+317.3847354592E-03
