x-axis,1,2,3
second,Volt,Volt,Volt
+193.1563E-09,+435.2942819351E-03,+429.9475483240E-03,+438.9525733532E-03
+193.9375E-09,+437.0430256349E-03,+428.8219201953E-03,+438.9525733532E-03
+194.7188E-09,+437.9877492429E-03,+435.2942819351E-03,+438.9525733532E-03
+195.5000E-09,+434.9324728937E-03,+437.0430256349E-03,+438.9525733532E-03
+196.2813E-09,+435.4148849488E-03,+437.9877492429E-03,+438.9525733532E-03
+197.0625E-09,+437.4249351786E-03,+434.9324728937E-03,+438.9525733532E-03
+197.8438E-09,+438.9525733532E-03,+435.4148849488E-03,+438.9525733532E-03
+198.6250E-09,+437.9877492429E-03,+437.4249351786E-03,+438.9525733532E-03
+199.4063E-09,+434.9324728937E-03,+438.9525733532E-03,+438.9525733532E-03
+200.1875E-09,+434.9324728937E-03,+437.9877492429E-03,+439.9173974634E-03
+200.9688E-09,+434.9324728937E-03,+434.9324728937E-03,+442.4299602506E-03
+201.7500E-09,+434.9324728937E-03,+435.3545834419E-03,+440.2892567559E-03
+202.5313E-09,+435.8972970040E-03,+437.2339804067E-03,+439.9173974634E-03
+203.3125E-09,+438.9525733532E-03,+438.9525733532E-03,+442.0078497024E-03
+204.0938E-09,+438.9525733532E-03,+437.9877492429E-03,+438.9525733532E-03
+204.8750E-09,+438.9525733532E-03,+434.9324728937E-03,+439.3143823945E-03
+205.6563E-09,+438.9525733532E-03,+434.9324728937E-03,+441.0631260944E-03
+206.4375E-09,+438.9525733532E-03,+435.8972970040E-03,+442.0078497024E-03
+207.2188E-09,+438.9525733532E-03,+437.9877492429E-03,+439.9173974634E-03
+208.0000E-09,+438.9525733532E-03,+435.8972970040E-03,+442.4299602506E-03
+208.7813E-09,+438.9525733532E-03,+438.4701612980E-03,+440.2892567559E-03
+209.5625E-09,+438.9525733532E-03,+436.4601110683E-03,+438.9525733532E-03
+210.3437E-09,+438.9525733532E-03,+434.9324728937E-03,+438.9525733532E-03
+211.1250E-09,+438.9525733532E-03,+435.8972970040E-03,+437.9877492429E-03
+211.9062E-09,+438.9525733532E-03,+438.3495582842E-03,+435.3545834419E-03
+212.6875E-09,+438.9525733532E-03,+436.0782015247E-03,+437.2339804067E-03
+213.4687E-09,+438.9525733532E-03,+435.8972970040E-03,+437.9877492429E-03
+214.2500E-09,+438.9525733532E-03,+439.9173974634E-03,+434.9324728937E-03
+215.0312E-09,+438.9525733532E-03,+442.0078497024E-03,+434.9324728937E-03
+215.8125E-09,+437.9877492429E-03,+438.9525733532E-03,+434.9324728937E-03
+216.5937E-09,+435.8972970040E-03,+438.9525733532E-03,+434.9324728937E-03
+217.3750E-09,+438.9525733532E-03,+437.0229251326E-03,+434.9324728937E-03
+218.1562E-09,+438.9525733532E-03,+432.8420206548E-03,+434.9324728937E-03
