x-axis,1,2,3
second,Volt,Volt,Volt
+81.9063E-09,+599.7565917314E-03,+420.7013172672E-03,-3.2584771870E-03
+82.6875E-09,+599.7565917314E-03,+401.9676491262E-03,-3.2584771870E-03
+83.4688E-09,+599.7565917314E-03,+381.8671468289E-03,+118.4071989E-06
+84.2500E-09,+599.7565917314E-03,+367.4651369329E-03,+761.6232724E-06
+85.0313E-09,+599.7565917314E-03,+356.2591069021E-03,+761.6232724E-06
+85.8125E-09,+599.7565917314E-03,+334.2691573889E-03,+761.6232724E-06
+86.5938E-09,+599.7565917314E-03,+313.5254390181E-03,+761.6232724E-06
+87.3750E-09,+599.7565917314E-03,+293.4249367208E-03,+761.6232724E-06
+88.1563E-09,+603.1334761174E-03,+280.9224242919E-03,+761.6232724E-06
+88.9375E-09,+600.3998078049E-03,+268.1787058355E-03,+761.6232724E-06
+89.7188E-09,+601.6560891985E-03,+249.2038316668E-03,-2.6152611135E-03
+90.5000E-09,+603.4952851587E-03,+235.8570981414E-03,+118.4071989E-06
+91.2813E-09,+600.3998078049E-03,+225.9073495043E-03,+761.6232724E-06
+92.0625E-09,+599.7565917314E-03,+218.8922742025E-03,+761.6232724E-06
+92.8438E-09,+596.3797073455E-03,+204.3395105393E-03,-2.6152611135E-03
+93.6250E-09,+594.0480490790E-03,+195.0128774733E-03,+118.4071989E-06
+94.4063E-09,+592.0379988493E-03,+180.2189077825E-03,+761.6232724E-06
+95.1875E-09,+584.9626220406E-03,+175.9576012955E-03,+761.6232724E-06
+95.9688E-09,+580.2993055077E-03,+173.9475510658E-03,+761.6232724E-06
+96.7500E-09,+572.9023206623E-03,+166.8721742571E-03,+761.6232724E-06
+97.5313E-09,+566.1284513881E-03,+162.2088577242E-03,+761.6232724E-06
+98.3125E-09,+557.0631248520E-03,+154.8118728788E-03,+761.6232724E-06
+99.0938E-09,+542.0279491336E-03,+152.0480538129E-03,+761.6232724E-06
+99.8750E-09,+525.9475472958E-03,+149.8671493136E-03,+761.6232724E-06
+100.6563E-09,+516.1988036816E-03,+146.1284558864E-03,+761.6232724E-06
+101.4375E-09,+508.5003113018E-03,+148.8621241988E-03,+761.6232724E-06
+102.2188E-09,+490.4098592342E-03,+147.6058428052E-03,+761.6232724E-06
+103.0000E-09,+466.9324725510E-03,+145.7666468450E-03,+761.6232724E-06
+103.7813E-09,+449.5656385661E-03,+148.8621241988E-03,-2.6152611135E-03
+104.5625E-09,+436.6510658401E-03,+146.1284558864E-03,-3.2584771870E-03
+105.3438E-09,+421.3847343453E-03,+142.1083554269E-03,-3.2584771870E-03
+106.1250E-09,+398.5907647402E-03,+141.4651393534E-03,-3.2584771870E-03
+106.9063E-09,+374.4701619835E-03,+141.4651393534E-03,+118.4071989E-06
+107.6875E-09,+359.2138807398E-03,+141.4651393534E-03,+761.6232724E-06
+108.4688E-09,+348.1787049786E-03,+138.0882549674E-03,-2.6152611135E-03
+109.2500E-09,+329.6058408559E-03,+139.1334810869E-03,-1.9921455423E-03
+110.0313E-09,+306.1284541727E-03,+141.1435313166E-03,+359.6132265E-06
+110.8125E-09,+288.7616201879E-03,+134.7113705815E-03,-2.6152611135E-03
+111.5938E-09,+278.1686554772E-03,+136.8018228204E-03,-3.2584771870E-03
+112.3750E-09,+267.7766957895E-03,+137.4450388939E-03,-3.2584771870E-03
+113.1563E-09,+252.5807160528E-03,+137.4450388939E-03,-3.2584771870E-03
+113.9375E-09,+236.5003142149E-03,+137.4450388939E-03,-3.2584771870E-03
