x-axis,1,2,3
second,Volt,Volt,Volt
+125.6563E-09,+797.5031375172E-03,+778.4679618417E-03,+789.4177087801E-03
+126.4375E-09,+797.5031375172E-03,+774.1061528432E-03,+783.3875580909E-03
+127.2188E-09,+797.5031375172E-03,+780.1363035323E-03,+782.1011259439E-03
+128.0000E-09,+797.5031375172E-03,+781.4227356794E-03,+782.1011259439E-03
+128.7813E-09,+783.9955999734E-03,+781.4227356794E-03,+782.1011259439E-03
+129.5625E-09,+794.9302732232E-03,+781.4227356794E-03,+775.3473571720E-03
+130.3438E-09,+797.5031375172E-03,+774.6689669075E-03,+774.0609250250E-03
+131.1250E-09,+794.1262531313E-03,+780.1363035323E-03,+780.8146937969E-03
+131.9063E-09,+790.1061526718E-03,+781.4227356794E-03,+774.9252466238E-03
+132.6875E-09,+789.4629365983E-03,+781.4227356794E-03,+767.2267542439E-03
+133.4688E-09,+796.2167053702E-03,+781.4227356794E-03,+766.0207241061E-03
+134.2500E-09,+797.5031375172E-03,+774.6689669075E-03,+766.0207241061E-03
+135.0313E-09,+797.5031375172E-03,+780.1363035323E-03,+766.0207241061E-03
+135.8125E-09,+797.5031375172E-03,+781.4227356794E-03,+766.0207241061E-03
+136.5938E-09,+797.5031375172E-03,+781.4227356794E-03,+766.0207241061E-03
+137.3750E-09,+797.5031375172E-03,+774.6689669075E-03,+766.0207241061E-03
+138.1563E-09,+800.4579113549E-03,+780.1363035323E-03,+772.7744928779E-03
+138.9375E-09,+804.8197203534E-03,+781.4227356794E-03,+774.0609250250E-03
+139.7188E-09,+792.0358008923E-03,+781.4227356794E-03,+774.0609250250E-03
+140.5000E-09,+789.4629365983E-03,+781.4227356794E-03,+774.0609250250E-03
+141.2813E-09,+796.2167053702E-03,+781.4227356794E-03,+774.0609250250E-03
+142.0625E-09,+794.5483636795E-03,+781.4227356794E-03,+780.8146937969E-03
+142.8438E-09,+790.1865546810E-03,+785.2217306136E-03,+782.1011259439E-03
+143.6250E-09,+789.4629365983E-03,+788.9001225340E-03,+782.1011259439E-03
+144.4063E-09,+789.4629365983E-03,+789.4629365983E-03,+782.1011259439E-03
+145.1875E-09,+789.4629365983E-03,+782.7091678264E-03,+782.1011259439E-03
+145.9688E-09,+789.4629365983E-03,+788.1765044513E-03,+782.1011259439E-03
+146.7500E-09,+789.4629365983E-03,+789.4629365983E-03,+782.1011259439E-03
+147.5313E-09,+789.4629365983E-03,+789.4629365983E-03,+782.1011259439E-03
+148.3125E-09,+789.4629365983E-03,+789.4629365983E-03,+782.1011259439E-03
+149.0938E-09,+789.4629365983E-03,+782.7091678264E-03,+782.1011259439E-03
+149.8750E-09,+789.4629365983E-03,+788.1765044513E-03,+782.1011259439E-03
+150.6563E-09,+789.4629365983E-03,+789.4629365983E-03,+782.1011259439E-03
+151.4375E-09,+782.7091678264E-03,+789.4629365983E-03,+782.1011259439E-03
+152.2188E-09,+781.4227356794E-03,+789.4629365983E-03,+775.3473571720E-03
+153.0000E-09,+781.4227356794E-03,+782.7091678264E-03,+774.0609250250E-03
+153.7813E-09,+788.1765044513E-03,+784.7996200653E-03,+774.0609250250E-03
+154.5625E-09,+782.7091678264E-03,+788.8197205248E-03,+774.0609250250E-03
+155.3438E-09,+774.6689669075E-03,+789.4629365983E-03,+767.3071562531E-03
+156.1250E-09,+776.3373085982E-03,+796.2167053702E-03,+766.0207241061E-03
+156.9063E-09,+780.6991175967E-03,+790.7493687453E-03,+769.3976084920E-03
+157.6875E-09,+781.4227356794E-03,+789.4629365983E-03,+773.4177089515E-03
+158.4688E-09,+781.4227356794E-03,+789.4629365983E-03,+767.3071562531E-03
+159.2500E-09,+777.2016301969E-03,+789.4629365983E-03,+766.0207241061E-03
+160.0313E-09,+773.8649468156E-03,+789.4629365983E-03,+766.0207241061E-03
+160.8125E-09,+780.1363035323E-03,+789.4629365983E-03,+766.0207241061E-03
+161.5938E-09,+774.6689669075E-03,+789.4629365983E-03,+766.0207241061E-03
+162.3750E-09,+780.1363035323E-03,+789.4629365983E-03,+772.7744928779E-03
+163.1563E-09,+781.4227356794E-03,+796.2167053702E-03,+767.3071562531E-03
+163.9375E-09,+781.4227356794E-03,+790.7493687453E-03,+766.0207241061E-03
+164.7188E-09,+781.4227356794E-03,+789.4629365983E-03,+766.0207241061E-03
+165.5000E-09,+781.4227356794E-03,+789.4629365983E-03,+772.7744928779E-03
+166.2813E-09,+781.4227356794E-03,+782.7091678264E-03,+780.8146937969E-03
+167.0625E-09,+781.4227356794E-03,+788.1765044513E-03,+782.1011259439E-03
+167.8438E-09,+781.4227356794E-03,+789.4629365983E-03,+785.0558997816E-03
+168.6250E-09,+781.4227356794E-03,+789.4629365983E-03,+789.4177087801E-03
+169.4063E-09,+781.4227356794E-03,+782.7091678264E-03,+790.1413268628E-03
+170.1875E-09,+781.4227356794E-03,+788.1765044513E-03,+790.1413268628E-03
+170.9688E-09,+781.4227356794E-03,+789.4629365983E-03,+793.9403217970E-03
+171.7500E-09,+788.1765044513E-03,+785.6639416641E-03,+797.6187137174E-03
