x-axis,1,2,3
second,Volt,Volt,Volt
+201.4375E-09,+310.9525747241E-03,+300.5807155387E-03,+289.8872483165E-03
+202.2188E-09,+310.3093586506E-03,+298.5706653089E-03,+290.2088563533E-03
+203.0000E-09,+310.3093586506E-03,+294.8721728862E-03,+290.2088563533E-03
+203.7813E-09,+310.3093586506E-03,+297.6058411987E-03,+290.2088563533E-03
+204.5625E-09,+310.3093586506E-03,+298.2490572722E-03,+290.2088563533E-03
+205.3438E-09,+310.3093586506E-03,+298.2490572722E-03,+290.2088563533E-03
+206.1250E-09,+310.3093586506E-03,+298.2490572722E-03,+286.8319719673E-03
+206.9062E-09,+311.7867455694E-03,+298.2490572722E-03,+289.5656402798E-03
+207.6875E-09,+313.9676500687E-03,+301.6259416581E-03,+291.8972985462E-03
+208.4687E-09,+314.3294591100E-03,+302.2691577316E-03,+293.9073487760E-03
+209.2500E-09,+310.9525747241E-03,+302.2691577316E-03,+290.8520724268E-03
+210.0312E-09,+313.6862430365E-03,+302.2691577316E-03,+290.2088563533E-03
+210.8125E-09,+314.3294591100E-03,+302.2691577316E-03,+290.2088563533E-03
+211.5937E-09,+314.3294591100E-03,+304.1686551987E-03,+288.5204141603E-03
+212.3750E-09,+314.3294591100E-03,+306.0078511589E-03,+286.5103639306E-03
